"","indivID2012","hhID2012","eaID2012","rural","hhWeight","region","zone","woreda","town","subcity","kebele","ea","hhIDTrunc","hhMemberID","over5y","literate","attendedSchool","whyGo2School","highestGrade","inSchool","whyNotInSchool","gradeInSchool","schoolOrgType","absentFromSchool","whyAbsent","howGet2School","time2School","scholarship","amtScholarship","amt2EduFees","amt2EduSuppl","goNextYr","regionComb"
"5774","0310010110602205","03100101106022","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,22,5,1,1,1,NA,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5775","0310010110602206","03100101106022","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,22,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5776","0310010110602207","03100101106022","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,22,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5777","0310010110602208","03100101106022","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,22,8,1,1,1,NA,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5778","0310010110602209","03100101106022","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,22,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5779","0310010110603601","03100101106036","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,36,1,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5780","0310010110603602","03100101106036","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,36,2,1,1,1,NA,5,1,NA,6,1,0,NA,1,1,2,NA,0,220,1,"Amhara"
"5781","0310010110603603","03100101106036","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,36,3,1,1,1,NA,6,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5782","0310010110603604","03100101106036","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,36,4,1,1,1,NA,4,1,NA,5,1,0,NA,1,1,1,54,0,200,1,"Amhara"
"5783","0310010110603605","03100101106036","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,36,5,1,1,1,NA,5,1,NA,6,1,0,NA,1,1,2,NA,0,200,1,"Amhara"
"5784","0310010110603606","03100101106036","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,36,6,1,1,1,NA,3,1,NA,4,1,0,NA,1,1,2,NA,0,135,1,"Amhara"
"5785","0310010110603607","03100101106036","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,36,7,1,1,1,NA,8,1,NA,9,1,0,NA,1,2,2,NA,50,250,1,"Amhara"
"5786","0310010110603801","03100101106038","03100101106",1,4141.64697265625,3,10,1,8,88,11,6,38,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5787","0310010110603802","03100101106038","03100101106",1,4141.64697265625,3,10,1,8,88,11,6,38,2,1,1,1,NA,3,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5788","0310010110603803","03100101106038","03100101106",1,4141.64697265625,3,10,1,8,88,11,6,38,3,1,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5789","0310010110605301","03100101106053","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,53,1,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5790","0310010110605302","03100101106053","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,53,2,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5791","0310010110605303","03100101106053","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,53,3,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5792","0310010110605304","03100101106053","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,53,4,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5793","0310010110605305","03100101106053","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,53,5,1,1,1,NA,1,1,NA,2,1,0,NA,1,1,2,NA,0,70,1,"Amhara"
"5794","0310010110605306","03100101106053","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,53,6,1,1,1,NA,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5795","0310010110605307","03100101106053","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,53,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5796","0310010110607701","03100101106077","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,77,1,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5797","0310010110607702","03100101106077","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,77,2,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"Amhara"
"5798","0310010110607703","03100101106077","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,77,3,1,0,1,NA,0,1,NA,1,1,0,NA,1,1,2,NA,0,100,1,"Amhara"
"5799","0310010110607704","03100101106077","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,77,4,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5800","0310010110607705","03100101106077","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,77,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5801","0310010110607706","03100101106077","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,77,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5802","0310010110609401","03100101106094","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,94,1,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5803","0310010110609402","03100101106094","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,94,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5804","0310010110609403","03100101106094","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,94,3,1,1,1,NA,5,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5805","0310010110609404","03100101106094","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,94,4,1,1,1,NA,2,1,NA,3,1,0,NA,1,1,2,NA,0,40,1,"Amhara"
"5806","0310010110609405","03100101106094","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,94,5,1,0,1,NA,0,1,NA,1,1,1,4,1,1,1,101,0,10,1,"Amhara"
"5807","0310010110609406","03100101106094","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,94,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5808","0310010110612201","03100101106122","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,122,1,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5809","0310010110612202","03100101106122","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,122,2,1,1,1,NA,3,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5810","0310010110612203","03100101106122","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,122,3,1,1,1,NA,7,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5811","0310010110612204","03100101106122","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,122,4,1,1,1,NA,3,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5812","0310010110612205","03100101106122","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,122,5,1,1,1,NA,4,1,NA,5,1,0,NA,1,2,1,25,0,300,1,"Amhara"
"5813","0310010110612206","03100101106122","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,122,6,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5814","0310010110612207","03100101106122","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,122,7,1,0,1,NA,0,1,NA,1,1,0,NA,1,2,2,NA,0,195,1,"Amhara"
"5815","0310010110612208","03100101106122","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,122,8,1,1,1,NA,2,1,NA,3,1,0,NA,1,2,2,NA,0,210,1,"Amhara"
"5816","0310010110612601","03100101106126","03100101106",1,4141.64697265625,3,10,1,8,88,11,6,126,1,1,1,1,NA,4,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5817","0310010110612602","03100101106126","03100101106",1,4141.64697265625,3,10,1,8,88,11,6,126,2,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5818","0310010110612603","03100101106126","03100101106",1,4141.64697265625,3,10,1,8,88,11,6,126,3,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5819","0310010110612604","03100101106126","03100101106",1,4141.64697265625,3,10,1,8,88,11,6,126,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5820","0310010110614201","03100101106142","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,142,1,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5821","0310010110614202","03100101106142","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,142,2,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5822","0310010110614203","03100101106142","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,142,3,1,0,1,NA,3,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5823","0310010110614204","03100101106142","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,142,4,1,1,1,NA,1,1,NA,2,1,0,NA,1,2,2,NA,0,32,1,"Amhara"
"5824","0310010110614205","03100101106142","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,142,5,1,1,1,NA,4,1,NA,5,1,0,NA,1,2,2,NA,0,53,1,"Amhara"
"5825","0310010110614206","03100101106142","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,142,6,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5826","0310010110614207","03100101106142","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,142,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5827","0310010110614208","03100101106142","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,142,8,1,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5828","0310010110615901","03100101106159","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,159,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5829","0310010110615902","03100101106159","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,159,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5830","0310010110615903","03100101106159","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,159,3,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5831","0310010110615904","03100101106159","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,159,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5832","0310010110617401","03100101106174","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,174,1,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5833","0310010110617402","03100101106174","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,174,2,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5834","0310020160100401","03100201601004","03100201601",1,2019.892578125,3,10,2,8,88,16,1,4,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5835","0310020160100402","03100201601004","03100201601",1,2019.892578125,3,10,2,8,88,16,1,4,2,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5836","0310020160100403","03100201601004","03100201601",1,2019.892578125,3,10,2,8,88,16,1,4,3,1,1,1,NA,4,1,NA,5,1,0,NA,1,4,2,NA,0,49,1,"Amhara"
"5837","0310020160100404","03100201601004","03100201601",1,2019.892578125,3,10,2,8,88,16,1,4,4,1,1,1,NA,5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5838","0310020160100405","03100201601004","03100201601",1,2019.892578125,3,10,2,8,88,16,1,4,5,1,1,1,NA,4,1,NA,5,1,1,3,1,4,2,NA,0,35,1,"Amhara"
"5839","0310020160100406","03100201601004","03100201601",1,2019.892578125,3,10,2,8,88,16,1,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5840","0310020160101901","03100201601019","03100201601",1,2019.892578125,3,10,2,8,88,16,1,19,1,1,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5841","0310020160101902","03100201601019","03100201601",1,2019.892578125,3,10,2,8,88,16,1,19,2,1,0,1,NA,1,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5842","0310020160101903","03100201601019","03100201601",1,2019.892578125,3,10,2,8,88,16,1,19,3,1,1,1,NA,7,1,NA,8,1,1,4,1,7,2,NA,0,56,1,"Amhara"
"5843","0310020160101904","03100201601019","03100201601",1,2019.892578125,3,10,2,8,88,16,1,19,4,1,1,1,NA,4,1,NA,5,1,1,4,1,7,2,NA,0,48,1,"Amhara"
"5844","0310020160103401","03100201601034","03100201601",1,2019.892578125,3,10,2,8,88,16,1,34,1,1,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5845","0310020160103402","03100201601034","03100201601",1,2019.892578125,3,10,2,8,88,16,1,34,2,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5846","0310020160103403","03100201601034","03100201601",1,2019.892578125,3,10,2,8,88,16,1,34,3,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5847","0310020160103404","03100201601034","03100201601",1,2019.892578125,3,10,2,8,88,16,1,34,4,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5848","0310020160103405","03100201601034","03100201601",1,2019.892578125,3,10,2,8,88,16,1,34,5,1,1,1,NA,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5849","0310020160103406","03100201601034","03100201601",1,2019.892578125,3,10,2,8,88,16,1,34,6,1,1,1,NA,7,1,NA,8,1,1,3,1,7,2,NA,0,20,1,"Amhara"
"5850","0310020160103407","03100201601034","03100201601",1,2019.892578125,3,10,2,8,88,16,1,34,7,1,1,1,NA,5,1,NA,6,1,1,3,1,7,2,NA,0,20,1,"Amhara"
"5851","0310020160103408","03100201601034","03100201601",1,2019.892578125,3,10,2,8,88,16,1,34,8,1,1,1,NA,4,1,NA,5,1,1,3,1,7,2,NA,0,10,1,"Amhara"
"5852","0310020160103409","03100201601034","03100201601",1,2019.892578125,3,10,2,8,88,16,1,34,9,1,1,1,NA,0,1,NA,1,1,1,3,1,2,2,NA,0,6,1,"Amhara"
"5853","0310020160103410","03100201601034","03100201601",1,2019.892578125,3,10,2,8,88,16,1,34,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5854","0310020160103411","03100201601034","03100201601",1,2019.892578125,3,10,2,8,88,16,1,34,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5855","0310020160104901","03100201601049","03100201601",1,2019.892578125,3,10,2,8,88,16,1,49,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5856","0310020160104902","03100201601049","03100201601",1,2019.892578125,3,10,2,8,88,16,1,49,2,1,0,1,NA,4,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5857","0310020160104903","03100201601049","03100201601",1,2019.892578125,3,10,2,8,88,16,1,49,3,1,0,1,NA,6,1,NA,7,1,1,4,1,6,2,NA,0,60,2,"Amhara"
"5858","0310020160104904","03100201601049","03100201601",1,2019.892578125,3,10,2,8,88,16,1,49,4,1,0,1,NA,4,1,NA,5,1,0,NA,1,4,2,NA,0,30,1,"Amhara"
"5859","0310020160104905","03100201601049","03100201601",1,2019.892578125,3,10,2,8,88,16,1,49,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5860","0310020160104906","03100201601049","03100201601",1,2019.892578125,3,10,2,8,88,16,1,49,6,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5861","0310020160105901","03100201601059","03100201601",1,243.360549926758,3,10,2,8,88,16,1,59,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5862","0310020160105902","03100201601059","03100201601",1,243.360549926758,3,10,2,8,88,16,1,59,2,1,1,1,NA,4,1,NA,5,1,1,3,1,2,2,NA,0,22,1,"Amhara"
"5863","0310020160105903","03100201601059","03100201601",1,243.360549926758,3,10,2,8,88,16,1,59,3,1,1,1,NA,3,1,NA,4,1,1,3,1,2,2,NA,0,22,1,"Amhara"
"5864","0310020160106501","03100201601065","03100201601",1,2019.892578125,3,10,2,8,88,16,1,65,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5865","0310020160106502","03100201601065","03100201601",1,2019.892578125,3,10,2,8,88,16,1,65,2,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5866","0310020160106503","03100201601065","03100201601",1,2019.892578125,3,10,2,8,88,16,1,65,3,1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5867","0310020160106504","03100201601065","03100201601",1,2019.892578125,3,10,2,8,88,16,1,65,4,1,0,1,NA,3,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5868","0310020160106505","03100201601065","03100201601",1,2019.892578125,3,10,2,8,88,16,1,65,5,1,1,1,NA,5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5869","0310020160106506","03100201601065","03100201601",1,2019.892578125,3,10,2,8,88,16,1,65,6,1,1,1,NA,2,1,NA,3,1,0,NA,1,3,2,NA,0,42,1,"Amhara"
"5870","0310020160106507","03100201601065","03100201601",1,2019.892578125,3,10,2,8,88,16,1,65,7,1,0,1,NA,1,1,NA,2,1,0,NA,1,3,2,NA,0,24,1,"Amhara"
"5871","0310020160108001","03100201601080","03100201601",1,2019.892578125,3,10,2,8,88,16,1,80,1,1,0,1,NA,4,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5872","0310020160108002","03100201601080","03100201601",1,2019.892578125,3,10,2,8,88,16,1,80,2,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5873","0310020160108003","03100201601080","03100201601",1,2019.892578125,3,10,2,8,88,16,1,80,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5874","0310020160109601","03100201601096","03100201601",1,2019.892578125,3,10,2,8,88,16,1,96,1,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5875","0310020160109602","03100201601096","03100201601",1,2019.892578125,3,10,2,8,88,16,1,96,2,1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5876","0310020160109603","03100201601096","03100201601",1,2019.892578125,3,10,2,8,88,16,1,96,3,1,0,1,NA,1,1,NA,2,1,0,NA,1,3,2,NA,0,20,1,"Amhara"
"5877","0310020160109604","03100201601096","03100201601",1,2019.892578125,3,10,2,8,88,16,1,96,4,1,0,1,NA,0,1,NA,1,1,0,NA,1,3,2,NA,0,8,1,"Amhara"
"5878","0310020160109605","03100201601096","03100201601",1,2019.892578125,3,10,2,8,88,16,1,96,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5879","0310020160111101","03100201601111","03100201601",1,2019.892578125,3,10,2,8,88,16,1,111,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5880","0310020160111102","03100201601111","03100201601",1,2019.892578125,3,10,2,8,88,16,1,111,2,1,0,1,NA,2,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5881","0310020160111103","03100201601111","03100201601",1,2019.892578125,3,10,2,8,88,16,1,111,3,1,0,1,NA,3,1,NA,4,1,0,NA,1,3,2,NA,0,30,1,"Amhara"
"5882","0310020160111104","03100201601111","03100201601",1,2019.892578125,3,10,2,8,88,16,1,111,4,1,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5883","0310020160111105","03100201601111","03100201601",1,2019.892578125,3,10,2,8,88,16,1,111,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5884","0310020160111106","03100201601111","03100201601",1,2019.892578125,3,10,2,8,88,16,1,111,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5885","0310020160112601","03100201601126","03100201601",1,2019.892578125,3,10,2,8,88,16,1,126,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5886","0310020160114101","03100201601141","03100201601",1,2019.892578125,3,10,2,8,88,16,1,141,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5887","0310020160114102","03100201601141","03100201601",1,2019.892578125,3,10,2,8,88,16,1,141,2,1,0,1,NA,4,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5888","0310020160114103","03100201601141","03100201601",1,2019.892578125,3,10,2,8,88,16,1,141,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5889","0310020160115001","03100201601150","03100201601",1,243.360549926758,3,10,2,8,88,16,1,150,1,1,0,1,NA,3,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Amhara"
"5890","0310020160115002","03100201601150","03100201601",1,243.360549926758,3,10,2,8,88,16,1,150,2,1,1,1,NA,4,1,NA,5,1,0,NA,1,3,2,NA,0,40,1,"Amhara"
"5891","0310020160115003","03100201601150","03100201601",1,243.360549926758,3,10,2,8,88,16,1,150,3,1,1,1,NA,3,1,NA,4,1,0,NA,1,3,2,NA,0,30,1,"Amhara"
"5892","0310020160115004","03100201601150","03100201601",1,243.360549926758,3,10,2,8,88,16,1,150,4,1,0,1,NA,1,1,NA,2,1,0,NA,1,3,2,NA,0,30,1,"Amhara"
"5893","0310040010301401","03100400103014","03100400103",0,316.023284912109,3,10,4,1,1,1,3,14,1,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5894","0310040010301402","03100400103014","03100400103",0,316.023284912109,3,10,4,1,1,1,3,14,2,1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5895","0310040010301403","03100400103014","03100400103",0,316.023284912109,3,10,4,1,1,1,3,14,3,1,1,1,NA,5,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5896","0310040010301404","03100400103014","03100400103",0,316.023284912109,3,10,4,1,1,1,3,14,4,1,1,1,NA,4,1,NA,5,1,1,3,1,1,2,NA,0,119,1,"Amhara"
"5897","0310040010301405","03100400103014","03100400103",0,316.023284912109,3,10,4,1,1,1,3,14,5,1,1,1,NA,2,1,NA,3,1,0,NA,1,1,1,30,0,35,1,"Amhara"
"5898","0310040010303201","03100400103032","03100400103",0,316.023284912109,3,10,4,1,1,1,3,32,1,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5899","0310040010303202","03100400103032","03100400103",0,316.023284912109,3,10,4,1,1,1,3,32,2,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5900","0310040010303203","03100400103032","03100400103",0,316.023284912109,3,10,4,1,1,1,3,32,3,1,1,1,NA,22,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5901","0310040010303204","03100400103032","03100400103",0,316.023284912109,3,10,4,1,1,1,3,32,4,1,1,1,NA,7,1,NA,8,1,0,NA,1,1,2,NA,0,231,1,"Amhara"
"5902","0310040010303205","03100400103032","03100400103",0,316.023284912109,3,10,4,1,1,1,3,32,5,1,1,1,NA,7,1,NA,8,1,0,NA,1,1,2,NA,0,241,1,"Amhara"
"5903","0310040010303206","03100400103032","03100400103",0,316.023284912109,3,10,4,1,1,1,3,32,6,1,1,1,NA,3,1,NA,4,1,0,NA,1,1,2,NA,0,120,1,"Amhara"
"5904","0310040010303207","03100400103032","03100400103",0,316.023284912109,3,10,4,1,1,1,3,32,7,1,1,1,NA,1,1,NA,2,1,0,NA,1,1,2,NA,0,115,1,"Amhara"
"5905","0310040010303208","03100400103032","03100400103",0,316.023284912109,3,10,4,1,1,1,3,32,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amhara"
"5906","0310040010304701","03100400103047","03100400103",0,316.023284912109,3,10,4,1,1,1,3,47,1,1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Amhara"
"5907","0310040010304702","03100400103047","03100400103",0,316.023284912109,3,10,4,1,1,1,3,47,2,1,1,1,NA,1,1,NA,2,1,0,NA,1,1,2,NA,0,79,1,"Amhara"
