Rowid_,OBJECTID,IN_FID,NEAR_FID,NEAR_DIST
,0,"4,178",3,"32,695.098396326255000"
,0,"4,179",3,"32,695.098396326255000"
,0,"4,180",3,"32,695.098396326255000"
,0,"4,181",3,"32,695.098396326255000"
,0,"4,182",3,"32,695.098396326255000"
,0,"4,183",3,"32,695.098396326255000"
,0,"4,184",3,"32,695.098396326255000"
,0,"4,185",3,"32,695.098396326255000"
,0,"4,186",3,"32,695.098396326255000"
,0,"4,187",3,"32,695.098396326255000"
,0,"4,188",3,"32,695.098396326255000"
,0,"4,189",3,"32,695.098396326255000"
,0,"4,190",3,"32,695.098396326255000"
,0,"4,191",3,"32,695.098396326255000"
,0,"4,192",3,"32,695.098396326255000"
,0,"4,193",3,"32,695.098396326255000"
,0,"4,194",3,"32,695.098396326255000"
,0,"4,195",3,"32,695.098396326255000"
,0,"4,196",3,"32,695.098396326255000"
,0,"4,197",3,"34,812.119667893516000"
,0,"4,198",3,"34,812.119667893516000"
,0,"4,199",3,"34,812.119667893516000"
,0,"4,200",3,"34,812.119667893516000"
,0,"4,201",3,"34,812.119667893516000"
,0,"4,202",3,"34,812.119667893516000"
,0,"4,203",3,"34,812.119667893516000"
,0,"4,204",3,"34,812.119667893516000"
,0,"4,205",3,"34,812.119667893516000"
,0,"4,206",3,"34,812.119667893516000"
,0,"4,207",3,"34,812.119667893516000"
,0,"4,208",3,"34,812.119667893516000"
,0,"4,209",3,"34,812.119667893516000"
,0,"4,210",3,"34,812.119667893516000"
,0,"4,211",3,"34,812.119667893516000"
,0,"4,212",2,"25,926.131952807093000"
,0,"4,213",2,"25,926.131952807093000"
,0,"4,214",2,"25,926.131952807093000"
,0,"4,215",2,"25,926.131952807093000"
,0,"4,216",2,"25,926.131952807093000"
,0,"4,217",2,"25,926.131952807093000"
,0,"4,218",2,"25,926.131952807093000"
,0,"4,219",2,"25,926.131952807093000"
,0,"4,220",2,"25,926.131952807093000"
,0,"4,221",2,"25,926.131952807093000"
,0,"4,222",2,"25,926.131952807093000"
,0,"4,223",2,"25,926.131952807093000"
,0,"4,224",2,"25,926.131952807093000"
,0,"4,225",2,"25,926.131952807093000"
,0,"4,226",2,"25,926.131952807093000"
,0,"4,227",2,"25,926.131952807093000"
,0,"4,228",2,"25,926.131952807093000"
,0,"4,229",2,"25,926.131952807093000"
,0,"4,230",2,"25,926.131952807093000"
,0,"4,231",2,"25,926.131952807093000"
,0,"4,232",2,"25,926.131952807093000"
,0,"4,233",2,"25,926.131952807093000"
,0,"4,234",2,"25,926.131952807093000"
,0,"4,235",2,"25,926.131952807093000"
,0,"4,236",73,"31,575.740662198936000"
,0,"4,237",73,"31,575.740662198936000"
,0,"4,238",73,"31,575.740662198936000"
,0,"4,239",63,"12,267.859485435065000"
,0,"4,240",73,"31,575.740662198936000"
,0,"4,241",73,"31,575.740662198936000"
,0,"4,242",73,"31,575.740662198936000"
,0,"4,243",73,"31,575.740662198936000"
,0,"4,244",73,"31,575.740662198936000"
,0,"4,245",73,"31,575.740662198936000"
,0,"4,246",73,"31,575.740662198936000"
,0,"4,247",73,"31,575.740662198936000"
,0,"4,248",73,"31,575.740662198936000"
,0,"4,249",73,"31,575.740662198936000"
,0,"4,250",73,"31,575.740662198936000"
,0,"4,251",73,"31,575.740662198936000"
,0,"4,252",73,"31,575.740662198936000"
,0,"4,253",73,"31,575.740662198936000"
,0,"4,254",73,"31,575.740662198936000"
,0,"4,255",73,"31,575.740662198936000"
,0,"4,256",73,"31,575.740662198936000"
,0,"4,257",73,"31,575.740662198936000"
,0,"4,258",73,"31,575.740662198936000"
,0,"4,259",73,"31,575.740662198936000"
,0,"4,260",3,"47,380.373251668134000"
,0,"4,261",3,"47,380.373251668134000"
,0,"4,262",3,"47,380.373251668134000"
,0,"4,263",3,"47,380.373251668134000"
,0,"4,264",3,"47,380.373251668134000"
,0,"4,265",3,"41,986.296944718291000"
,0,"4,266",3,"47,380.373251668134000"
,0,"4,267",3,"47,380.373251668134000"
,0,"4,268",3,"47,380.373251668134000"
,0,"4,269",3,"47,380.373251668134000"
,0,"4,270",3,"47,380.373251668134000"
,0,"4,271",3,"47,380.373251668134000"
,0,"4,272",3,"47,380.373251668134000"
,0,"4,273",3,"47,380.373251668134000"
,0,"4,274",3,"47,380.373251668134000"
,0,"4,275",3,"47,380.373251668134000"
,0,"4,276",3,"47,380.373251668134000"
,0,"4,277",3,"47,380.373251668134000"
,0,"4,278",3,"47,380.373251668134000"
,0,"4,279",3,"47,380.373251668134000"
,0,"4,280",3,"47,380.373251668134000"
,0,"4,281",3,"47,380.373251668134000"
,0,"4,282",3,"47,380.373251668134000"
,0,"4,283",3,"47,380.373251668134000"
,0,"4,284",2,"45,574.581230422635000"
,0,"4,285",2,"45,574.581230422635000"
,0,"4,286",2,"45,574.581230422635000"
,0,"4,287",2,"45,574.581230422635000"
,0,"4,288",2,"45,574.581230422635000"
,0,"4,289",2,"45,574.581230422635000"
,0,"4,290",2,"45,574.581230422635000"
,0,"4,291",2,"45,574.581230422635000"
,0,"4,292",2,"45,574.581230422635000"
,0,"4,293",2,"45,574.581230422635000"
,0,"4,294",2,"45,574.581230422635000"
,0,"4,295",2,"45,574.581230422635000"
,0,"4,296",2,"45,574.581230422635000"
,0,"4,297",2,"45,574.581230422635000"
,0,"4,298",2,"45,574.581230422635000"
,0,"4,299",2,"45,574.581230422635000"
,0,"4,300",2,"45,574.581230422635000"
,0,"4,301",2,"45,574.581230422635000"
,0,"4,302",2,"45,574.581230422635000"
,0,"4,303",2,"45,574.581230422635000"
,0,"4,304",2,"45,574.581230422635000"
,0,"4,305",2,"45,574.581230422635000"
,0,"4,306",2,"45,574.581230422635000"
,0,"4,307",2,"45,574.581230422635000"
,0,"4,308",23,"1,093.899933545432800"
,0,"4,309",23,"1,093.899933545432800"
,0,"4,310",23,"1,093.899933545432800"
,0,"4,311",23,"1,093.899933545432800"
,0,"4,312",23,"1,093.899933545432800"
,0,"4,313",23,"1,093.899933545432800"
,0,"4,314",23,"1,093.899933545432800"
,0,"4,315",23,"1,093.899933545432800"
,0,"4,316",23,"1,093.899933545432800"
,0,"4,317",23,"1,093.899933545432800"
,0,"4,318",23,"1,093.899933545432800"
,0,"4,319",23,"1,093.899933545432800"
,0,"4,320",23,"1,093.899933545432800"
,0,"4,321",23,"1,093.899933545432800"
,0,"4,322",23,"1,093.899933545432800"
,0,"4,323",23,"1,093.899933545432800"
,0,"4,324",23,"1,093.899933545432800"
,0,"4,325",23,"1,093.899933545432800"
,0,"4,326",23,"1,093.899933545432800"
,0,"4,327",23,"1,093.899933545432800"
,0,"4,328",23,"1,093.899933545432800"
,0,"4,329",23,"1,093.899933545432800"
,0,"4,330",30,"51,056.999057679270000"
,0,"4,331",30,"51,056.999057679270000"
,0,"4,332",30,"51,056.999057679270000"
,0,"4,333",30,"51,056.999057679270000"
,0,"4,334",30,"51,056.999057679270000"
,0,"4,335",30,"51,056.999057679270000"
,0,"4,336",30,"51,056.999057679270000"
,0,"4,337",30,"51,056.999057679270000"
,0,"4,338",30,"51,056.999057679270000"
,0,"4,339",30,"51,056.999057679270000"
,0,"4,340",30,"51,056.999057679270000"
,0,"4,341",30,"51,056.999057679270000"
,0,"4,342",30,"51,056.999057679270000"
,0,"4,343",30,"51,056.999057679270000"
,0,"4,344",30,"51,056.999057679270000"
,0,"4,345",30,"51,056.999057679270000"
,0,"4,346",30,"51,056.999057679270000"
,0,"4,347",30,"51,056.999057679270000"
,0,"4,348",30,"51,056.999057679270000"
,0,"4,349",30,"51,056.999057679270000"
,0,"4,350",30,"51,056.999057679270000"
,0,"4,351",30,"51,056.999057679270000"
,0,"4,352",30,"51,056.999057679270000"
,0,"4,353",30,"51,056.999057679270000"
,0,"4,354",30,"20,607.953932129763000"
,0,"4,355",30,"20,607.953932129763000"
,0,"4,356",30,"20,607.953932129763000"
,0,"4,357",30,"20,607.953932129763000"
,0,"4,358",30,"20,607.953932129763000"
,0,"4,359",30,"20,607.953932129763000"
,0,"4,360",30,"20,607.953932129763000"
,0,"4,361",30,"20,607.953932129763000"
,0,"4,362",30,"20,607.953932129763000"
,0,"4,363",30,"20,607.953932129763000"
,0,"4,364",30,"20,607.953932129763000"
,0,"4,365",30,"20,607.953932129763000"
,0,"4,366",30,"20,607.953932129763000"
,0,"4,367",30,"20,607.953932129763000"
,0,"4,368",30,"20,607.953932129763000"
,0,"4,369",30,"20,607.953932129763000"
,0,"4,370",30,"20,607.953932129763000"
,0,"4,371",30,"20,607.953932129763000"
,0,"4,372",30,"20,607.953932129763000"
,0,"4,373",30,"20,607.953932129763000"
,0,"4,374",30,"20,607.953932129763000"
,0,"4,375",30,"20,607.953932129763000"
,0,"4,376",30,"20,607.953932129763000"
,0,"4,377",30,"10,559.894713773179000"
,0,"4,378",30,"10,559.894713773179000"
,0,"4,379",30,"10,559.894713773179000"
,0,"4,380",30,"10,559.894713773179000"
,0,"4,381",30,"10,559.894713773179000"
,0,"4,382",30,"10,559.894713773179000"
,0,"4,383",30,"10,559.894713773179000"
,0,"4,384",30,"10,559.894713773179000"
,0,"4,385",30,"10,559.894713773179000"
,0,"4,386",30,"10,559.894713773179000"
,0,"4,387",30,"10,559.894713773179000"
,0,"4,388",30,"10,559.894713773179000"
,0,"4,389",30,"10,559.894713773179000"
,0,"4,390",30,"10,559.894713773179000"
,0,"4,391",30,"10,559.894713773179000"
,0,"4,392",30,"10,559.894713773179000"
,0,"4,393",30,"10,559.894713773179000"
,0,"4,394",30,"10,559.894713773179000"
,0,"4,395",30,"10,559.894713773179000"
,0,"4,396",30,"10,559.894713773179000"
,0,"4,397",30,"10,559.894713773179000"
,0,"4,398",30,"10,559.894713773179000"
,0,"4,399",30,"10,559.894713773179000"
,0,"4,400",30,"94,160.280250175158000"
,0,"4,401",30,"94,160.280250175158000"
,0,"4,402",30,"94,160.280250175158000"
,0,"4,403",30,"94,160.280250175158000"
,0,"4,404",30,"94,160.280250175158000"
,0,"4,405",30,"94,160.280250175158000"
,0,"4,406",30,"94,160.280250175158000"
,0,"4,407",30,"94,160.280250175158000"
,0,"4,408",30,"94,160.280250175158000"
,0,"4,409",30,"94,160.280250175158000"
,0,"4,410",30,"94,160.280250175158000"
,0,"4,411",30,"94,160.280250175158000"
,0,"4,412",30,"94,160.280250175158000"
,0,"4,413",30,"94,160.280250175158000"
,0,"4,414",30,"94,160.280250175158000"
,0,"4,415",30,"94,160.280250175158000"
,0,"4,416",30,"94,160.280250175158000"
,0,"4,417",30,"94,160.280250175158000"
,0,"4,418",30,"94,160.280250175158000"
,0,"4,419",30,"94,160.280250175158000"
,0,"4,420",30,"94,160.280250175158000"
,0,"4,421",30,"94,160.280250175158000"
,0,"4,422",30,"94,160.280250175158000"
,0,"4,423",30,"94,160.280250175158000"
,0,"4,424",29,"5,213.234146555009800"
,0,"4,425",29,"5,213.234146555009800"
,0,"4,426",29,"5,213.234146555009800"
,0,"4,427",29,"5,213.234146555009800"
,0,"4,428",29,"5,213.234146555009800"
,0,"4,429",29,"5,213.234146555009800"
,0,"4,430",29,"5,213.234146555009800"
,0,"4,431",29,"5,213.234146555009800"
,0,"4,432",29,"5,213.234146555009800"
,0,"4,433",29,"5,213.234146555009800"
,0,"4,434",29,"5,213.234146555009800"
,0,"4,435",29,"5,213.234146555009800"
,0,"4,436",29,"5,213.234146555009800"
,0,"4,437",29,"5,213.234146555009800"
,0,"4,438",29,"5,213.234146555009800"
,0,"4,439",32,"57,121.570109931039000"
,0,"4,440",32,"57,121.570109931039000"
,0,"4,441",32,"57,121.570109931039000"
,0,"4,442",32,"57,121.570109931039000"
,0,"4,443",32,"57,121.570109931039000"
,0,"4,444",32,"57,121.570109931039000"
,0,"4,445",32,"57,121.570109931039000"
,0,"4,446",32,"57,121.570109931039000"
,0,"4,447",32,"57,121.570109931039000"
,0,"4,448",32,"57,121.570109931039000"
,0,"4,449",32,"57,121.570109931039000"
,0,"4,450",32,"57,121.570109931039000"
,0,"4,451",32,"57,121.570109931039000"
,0,"4,452",32,"57,121.570109931039000"
,0,"4,453",32,"57,121.570109931039000"
,0,"4,454",32,"57,121.570109931039000"
,0,"4,455",32,"57,121.570109931039000"
,0,"4,456",32,"57,121.570109931039000"
,0,"4,457",32,"57,121.570109931039000"
,0,"4,458",32,"57,121.570109931039000"
,0,"4,459",32,"57,121.570109931039000"
,0,"4,460",32,"57,121.570109931039000"
,0,"4,461",32,"57,121.570109931039000"
,0,"4,462",32,"57,121.570109931039000"
,0,"4,463",37,0.000000000000000
,0,"4,464",37,0.000000000000000
,0,"4,465",37,0.000000000000000
,0,"4,466",37,0.000000000000000
,0,"4,467",37,0.000000000000000
,0,"4,468",37,0.000000000000000
,0,"4,469",37,0.000000000000000
,0,"4,470",37,0.000000000000000
,0,"4,471",37,0.000000000000000
,0,"4,472",37,0.000000000000000
,0,"4,473",37,0.000000000000000
,0,"4,474",37,0.000000000000000
,0,"4,475",37,0.000000000000000
,0,"4,476",37,0.000000000000000
,0,"4,477",37,0.000000000000000
,0,"4,478",37,0.000000000000000
,0,"4,479",37,0.000000000000000
,0,"4,480",37,0.000000000000000
,0,"4,481",37,0.000000000000000
,0,"4,482",37,0.000000000000000
,0,"4,483",37,0.000000000000000
,0,"4,484",37,0.000000000000000
,0,"4,485",37,0.000000000000000
,0,"4,486",37,0.000000000000000
,0,"4,487",37,0.000000000000000
,0,"4,488",37,0.000000000000000
,0,"4,489",37,0.000000000000000
,0,"4,490",37,0.000000000000000
,0,"4,491",37,0.000000000000000
,0,"4,492",37,0.000000000000000
,0,"4,493",37,0.000000000000000
,0,"4,494",37,0.000000000000000
,0,"4,495",37,0.000000000000000
,0,"4,496",37,0.000000000000000
,0,"4,497",37,0.000000000000000
,0,"4,498",37,0.000000000000000
,0,"4,499",37,0.000000000000000
,0,"4,500",37,0.000000000000000
,0,"4,501",37,0.000000000000000
,0,"4,502",37,0.000000000000000
,0,"4,503",37,0.000000000000000
,0,"4,504",37,0.000000000000000
,0,"4,505",37,0.000000000000000
,0,"4,506",37,0.000000000000000
,0,"4,507",37,0.000000000000000
,0,"4,508",37,0.000000000000000
,0,"4,509",37,0.000000000000000
,0,"4,510",37,0.000000000000000
,0,"4,512",5,"6,435.719264465947200"
,0,"4,513",5,"6,435.719264465947200"
,0,"4,514",5,"6,435.719264465947200"
,0,"4,515",5,"6,435.719264465947200"
,0,"4,516",5,"6,435.719264465947200"
,0,"4,517",5,"6,435.719264465947200"
,0,"4,518",5,"6,435.719264465947200"
,0,"4,519",5,"6,435.719264465947200"
,0,"4,520",5,"6,435.719264465947200"
,0,"4,521",5,"6,435.719264465947200"
,0,"4,522",5,"6,435.719264465947200"
,0,"4,523",5,"6,435.719264465947200"
,0,"4,524",5,"6,435.719264465947200"
,0,"4,525",5,"6,435.719264465947200"
,0,"4,526",5,"6,435.719264465947200"
,0,"4,527",5,"6,435.719264465947200"
,0,"4,528",5,"6,435.719264465947200"
,0,"4,529",5,"6,435.719264465947200"
,0,"4,530",5,"6,435.719264465947200"
,0,"4,531",5,"6,435.719264465947200"
,0,"4,532",5,"6,435.719264465947200"
,0,"4,533",5,"6,435.719264465947200"
,0,"4,534",9,"7,566.710771845876500"
,0,"4,535",9,"7,566.710771845876500"
,0,"4,536",9,"7,566.710771845876500"
,0,"4,537",9,"7,566.710771845876500"
,0,"4,538",9,"7,566.710771845876500"
,0,"4,539",9,"7,566.710771845876500"
,0,"4,540",9,"7,566.710771845876500"
,0,"4,541",9,"7,566.710771845876500"
,0,"4,542",9,"7,566.710771845876500"
,0,"4,543",9,"7,566.710771845876500"
,0,"4,544",9,"7,566.710771845876500"
,0,"4,545",9,"7,566.710771845876500"
,0,"4,546",9,"7,566.710771845876500"
,0,"4,547",9,"7,566.710771845876500"
,0,"4,548",9,"7,566.710771845876500"
,0,"4,549",9,"7,566.710771845876500"
,0,"4,550",9,"7,566.710771845876500"
,0,"4,551",5,"31,868.570933176255000"
,0,"4,552",5,"31,868.570933176255000"
,0,"4,553",5,"31,868.570933176255000"
,0,"4,554",5,"31,868.570933176255000"
,0,"4,555",5,"31,868.570933176255000"
,0,"4,556",5,"31,868.570933176255000"
,0,"4,557",5,"31,868.570933176255000"
,0,"4,558",5,"31,868.570933176255000"
,0,"4,559",5,"31,868.570933176255000"
,0,"4,560",5,"31,868.570933176255000"
,0,"4,561",5,"31,868.570933176255000"
,0,"4,562",5,"31,868.570933176255000"
,0,"4,563",5,"31,868.570933176255000"
,0,"4,564",5,"31,868.570933176255000"
,0,"4,565",5,"31,868.570933176255000"
,0,"4,566",5,"31,868.570933176255000"
,0,"4,567",5,"31,868.570933176255000"
,0,"4,568",5,"31,868.570933176255000"
,0,"4,569",5,"31,868.570933176255000"
,0,"4,570",5,"31,868.570933176255000"
,0,"4,571",5,"31,868.570933176255000"
,0,"4,572",5,"31,868.570933176255000"
,0,"4,573",5,"31,868.570933176255000"
,0,"4,574",5,"31,868.570933176255000"
,0,"4,575",9,0.000000000000000
,0,"4,576",9,0.000000000000000
,0,"4,577",9,0.000000000000000
,0,"4,578",9,0.000000000000000
,0,"4,579",9,0.000000000000000
,0,"4,580",9,0.000000000000000
,0,"4,581",9,0.000000000000000
,0,"4,582",9,0.000000000000000
,0,"4,583",9,0.000000000000000
,0,"4,584",9,0.000000000000000
,0,"4,585",9,0.000000000000000
,0,"4,586",9,0.000000000000000
,0,"4,587",9,0.000000000000000
,0,"4,588",9,0.000000000000000
,0,"4,589",9,0.000000000000000
,0,"4,590",9,0.000000000000000
,0,"4,591",9,0.000000000000000
,0,"4,592",9,0.000000000000000
,0,"4,593",9,0.000000000000000
,0,"4,594",9,0.000000000000000
,0,"4,595",9,0.000000000000000
,0,"4,596",9,0.000000000000000
,0,"4,597",9,0.000000000000000
,0,"4,598",9,0.000000000000000
,0,"4,599",7,"33,356.534984231068000"
,0,"4,600",7,"33,356.534984231068000"
,0,"4,601",7,"33,356.534984231068000"
,0,"4,602",7,"33,356.534984231068000"
,0,"4,603",7,"33,356.534984231068000"
,0,"4,604",7,"33,356.534984231068000"
,0,"4,605",7,"33,356.534984231068000"
,0,"4,606",7,"33,356.534984231068000"
,0,"4,607",7,"33,356.534984231068000"
,0,"4,608",7,"33,356.534984231068000"
,0,"4,609",7,"33,356.534984231068000"
,0,"4,610",7,"33,356.534984231068000"
,0,"4,611",7,"33,356.534984231068000"
,0,"4,612",7,"33,356.534984231068000"
,0,"4,613",7,"33,356.534984231068000"
,0,"4,614",32,"32,910.486905476486000"
,0,"4,615",32,"32,910.486905476486000"
,0,"4,616",32,"32,910.486905476486000"
,0,"4,617",32,"32,910.486905476486000"
,0,"4,618",32,"32,910.486905476486000"
,0,"4,619",32,"32,910.486905476486000"
,0,"4,620",32,"32,910.486905476486000"
,0,"4,621",32,"32,910.486905476486000"
,0,"4,622",32,"32,910.486905476486000"
,0,"4,623",32,"32,910.486905476486000"
,0,"4,624",32,"32,910.486905476486000"
,0,"4,625",32,"32,910.486905476486000"
,0,"4,626",32,"32,910.486905476486000"
,0,"4,627",32,"32,910.486905476486000"
,0,"4,628",32,"32,910.486905476486000"
,0,"4,629",32,"32,910.486905476486000"
,0,"4,630",32,"32,910.486905476486000"
,0,"4,631",32,"32,910.486905476486000"
,0,"4,632",32,"32,910.486905476486000"
,0,"4,633",32,"32,910.486905476486000"
,0,"4,634",32,"32,910.486905476486000"
,0,"4,635",32,"32,910.486905476486000"
,0,"4,636",32,"32,910.486905476486000"
,0,"4,637",32,"32,910.486905476486000"
,0,"4,638",36,"46,201.832203351252000"
,0,"4,639",36,"46,201.832203351252000"
,0,"4,640",36,"46,201.832203351252000"
,0,"4,641",36,"46,201.832203351252000"
,0,"4,642",36,"46,201.832203351252000"
,0,"4,643",36,"46,201.832203351252000"
,0,"4,644",36,"46,201.832203351252000"
,0,"4,645",36,"46,201.832203351252000"
,0,"4,646",36,"46,201.832203351252000"
,0,"4,647",36,"46,201.832203351252000"
,0,"4,648",36,"46,201.832203351252000"
,0,"4,649",36,"46,201.832203351252000"
,0,"4,650",36,"46,201.832203351252000"
,0,"4,651",36,"46,201.832203351252000"
,0,"4,652",36,"46,201.832203351252000"
,0,"4,653",36,"46,201.832203351252000"
,0,"4,654",36,"46,201.832203351252000"
,0,"4,655",36,"46,201.832203351252000"
,0,"4,656",36,"46,201.832203351252000"
,0,"4,657",36,"46,201.832203351252000"
,0,"4,658",36,"46,201.832203351252000"
,0,"4,659",36,"46,201.832203351252000"
,0,"4,660",36,"46,201.832203351252000"
,0,"4,661",36,"46,201.832203351252000"
,0,"4,662",32,"9,472.055177353278900"
,0,"4,663",32,"9,472.055177353278900"
,0,"4,664",32,"9,472.055177353278900"
,0,"4,665",32,"9,472.055177353278900"
,0,"4,666",32,"9,472.055177353278900"
,0,"4,667",32,"9,472.055177353278900"
,0,"4,668",32,"9,472.055177353278900"
,0,"4,669",32,"9,472.055177353278900"
,0,"4,670",32,"9,472.055177353278900"
,0,"4,671",32,"9,472.055177353278900"
,0,"4,672",32,"9,472.055177353278900"
,0,"4,673",32,"9,472.055177353278900"
,0,"4,674",32,"9,472.055177353278900"
,0,"4,675",32,"9,472.055177353278900"
,0,"4,676",32,"9,472.055177353278900"
,0,"4,677",32,"9,472.055177353278900"
,0,"4,678",32,"9,472.055177353278900"
,0,"4,679",32,"9,472.055177353278900"
,0,"4,680",32,"9,472.055177353278900"
,0,"4,681",32,"9,472.055177353278900"
,0,"4,682",8,"1,394.626581858321500"
,0,"4,683",8,"1,394.626581858321500"
,0,"4,684",8,"1,394.626581858321500"
,0,"4,685",8,"1,394.626581858321500"
,0,"4,686",8,"1,394.626581858321500"
,0,"4,687",8,"1,394.626581858321500"
,0,"4,688",8,"1,394.626581858321500"
,0,"4,689",8,"1,394.626581858321500"
,0,"4,690",8,"1,394.626581858321500"
,0,"4,691",8,"1,394.626581858321500"
,0,"4,692",8,"1,394.626581858321500"
,0,"4,693",8,"1,394.626581858321500"
,0,"4,694",8,"1,394.626581858321500"
,0,"4,695",8,"1,394.626581858321500"
,0,"4,696",8,"1,394.626581858321500"
,0,"4,697",8,"4,843.072076307418700"
,0,"4,698",8,"4,843.072076307418700"
,0,"4,699",8,"4,843.072076307418700"
,0,"4,700",8,"4,843.072076307418700"
,0,"4,701",8,"4,843.072076307418700"
,0,"4,702",8,"4,843.072076307418700"
,0,"4,703",8,"4,843.072076307418700"
,0,"4,704",8,"4,843.072076307418700"
,0,"4,705",8,"4,843.072076307418700"
,0,"4,706",8,"4,843.072076307418700"
,0,"4,707",8,"4,843.072076307418700"
,0,"4,708",8,"4,843.072076307418700"
,0,"4,709",8,"4,843.072076307418700"
,0,"4,710",8,"4,843.072076307418700"
,0,"4,711",8,"4,843.072076307418700"
,0,"4,712",8,652.923908747037100
,0,"4,713",8,652.923908747037100
,0,"4,714",8,652.923908747037100
,0,"4,715",8,652.923908747037100
,0,"4,716",8,652.923908747037100
,0,"4,717",8,652.923908747037100
,0,"4,718",8,652.923908747037100
,0,"4,719",8,652.923908747037100
,0,"4,720",8,652.923908747037100
,0,"4,721",8,652.923908747037100
,0,"4,722",8,652.923908747037100
,0,"4,723",8,652.923908747037100
,0,"4,724",8,652.923908747037100
,0,"4,725",8,652.923908747037100
,0,"4,726",8,652.923908747037100
,0,"4,727",8,"2,425.776069875717400"
,0,"4,728",8,"2,425.776069875717400"
,0,"4,729",8,"2,425.776069875717400"
,0,"4,730",8,"2,425.776069875717400"
,0,"4,731",8,"2,425.776069875717400"
,0,"4,732",8,"2,425.776069875717400"
,0,"4,733",8,"2,425.776069875717400"
,0,"4,734",8,"2,425.776069875717400"
,0,"4,735",8,"2,425.776069875717400"
,0,"4,736",8,"2,425.776069875717400"
,0,"4,737",8,"2,425.776069875717400"
,0,"4,738",8,"2,425.776069875717400"
,0,"4,739",8,"2,425.776069875717400"
,0,"4,740",8,"2,425.776069875717400"
,0,"4,741",8,"2,425.776069875717400"
,0,"4,742",8,"2,359.461673562895200"
,0,"4,743",8,"2,359.461673562895200"
,0,"4,744",8,"2,359.461673562895200"
,0,"4,745",8,"2,359.461673562895200"
,0,"4,746",8,"2,359.461673562895200"
,0,"4,747",8,"2,359.461673562895200"
,0,"4,748",8,"2,359.461673562895200"
,0,"4,749",8,"2,359.461673562895200"
,0,"4,750",8,"2,359.461673562895200"
,0,"4,751",8,"2,359.461673562895200"
,0,"4,752",8,"2,359.461673562895200"
,0,"4,753",8,"2,359.461673562895200"
,0,"4,754",8,"2,359.461673562895200"
,0,"4,755",8,"2,359.461673562895200"
,0,"4,756",8,"2,359.461673562895200"
,0,"4,757",10,"18,569.763001269312000"
,0,"4,758",10,"18,569.763001269312000"
,0,"4,759",10,"18,569.763001269312000"
,0,"4,760",10,"18,569.763001269312000"
,0,"4,761",10,"18,569.763001269312000"
,0,"4,762",10,"18,569.763001269312000"
,0,"4,763",10,"18,569.763001269312000"
,0,"4,764",10,"18,569.763001269312000"
,0,"4,765",10,"18,569.763001269312000"
,0,"4,766",10,"18,569.763001269312000"
,0,"4,768",10,"18,569.763001269312000"
,0,"4,769",10,"18,569.763001269312000"
,0,"4,770",10,"18,569.763001269312000"
,0,"4,771",10,"18,569.763001269312000"
,0,"4,772",17,"40,168.312811874712000"
,0,"4,773",17,"40,168.312811874712000"
,0,"4,774",17,"40,168.312811874712000"
,0,"4,775",17,"40,168.312811874712000"
,0,"4,776",17,"40,168.312811874712000"
,0,"4,777",17,"40,168.312811874712000"
,0,"4,778",17,"40,168.312811874712000"
,0,"4,779",17,"40,168.312811874712000"
,0,"4,780",17,"40,168.312811874712000"
,0,"4,781",17,"40,168.312811874712000"
,0,"4,782",17,"40,168.312811874712000"
,0,"4,783",17,"40,168.312811874712000"
,0,"4,784",17,"40,168.312811874712000"
,0,"4,785",17,"40,168.312811874712000"
,0,"4,786",17,"40,168.312811874712000"
,0,"4,787",17,"42,913.053973675575000"
,0,"4,788",17,"42,913.053973675575000"
,0,"4,789",17,"42,913.053973675575000"
,0,"4,790",17,"42,913.053973675575000"
,0,"4,791",17,"42,913.053973675575000"
,0,"4,792",17,"42,913.053973675575000"
,0,"4,793",17,"42,913.053973675575000"
,0,"4,794",17,"42,913.053973675575000"
,0,"4,795",17,"42,913.053973675575000"
,0,"4,796",17,"42,913.053973675575000"
,0,"4,797",17,"42,913.053973675575000"
,0,"4,798",17,"42,913.053973675575000"
,0,"4,799",17,"42,913.053973675575000"
,0,"4,800",17,"42,913.053973675575000"
,0,"4,801",17,"42,913.053973675575000"
,0,"4,802",21,0.000000000000000
,0,"4,803",21,0.000000000000000
,0,"4,804",21,0.000000000000000
,0,"4,805",21,0.000000000000000
,0,"4,806",21,0.000000000000000
,0,"4,807",21,0.000000000000000
,0,"4,808",21,0.000000000000000
,0,"4,809",21,0.000000000000000
,0,"4,810",21,0.000000000000000
,0,"4,811",21,0.000000000000000
,0,"4,812",21,0.000000000000000
,0,"4,813",21,0.000000000000000
,0,"4,814",21,0.000000000000000
,0,"4,815",21,0.000000000000000
,0,"4,816",21,0.000000000000000
,0,"4,817",21,0.000000000000000
,0,"4,818",21,0.000000000000000
,0,"4,819",21,0.000000000000000
,0,"4,820",21,0.000000000000000
,0,"4,821",21,0.000000000000000
,0,"4,822",21,0.000000000000000
,0,"4,823",21,0.000000000000000
,0,"4,824",21,0.000000000000000
,0,"4,825",21,0.000000000000000
,0,"4,826",26,0.000000000000000
,0,"4,827",26,0.000000000000000
,0,"4,828",26,0.000000000000000
,0,"4,829",26,0.000000000000000
,0,"4,830",26,0.000000000000000
,0,"4,831",26,0.000000000000000
,0,"4,832",26,0.000000000000000
,0,"4,833",26,0.000000000000000
,0,"4,834",26,0.000000000000000
,0,"4,835",26,0.000000000000000
